func_id,rms,cost,run_id
2,16,2,2
2,16,2,2
2,16,2,2
2,16,2,2
2,16,2,2
2,16,2,2
2,16,2,2
2,16,2,2
2,16,2,2
2,16,2,2
2,16,2,2
2,16,2,2
2,16,2,2
2,16,2,2
2,16,2,2
2,16,2,2
2,16,2,2
2,16,2,2
2,16,2,2
2,16,2,2
2,16,2,2
2,16,2,2
2,16,2,2
2,16,2,2
2,16,2,2
2,16,2,2
2,16,2,2
2,16,2,2
2,16,2,2
2,16,2,2
2,16,2,2
2,16,2,2
2,16,2,2
2,16,2,2
2,16,2,2
2,16,2,2
2,16,2,2
2,16,2,2
2,16,2,2
2,16,2,2
2,16,2,2
2,16,2,2
2,16,2,2
2,16,2,2
2,16,2,2
2,16,2,2
2,16,2,2
4,828,503,2
3,60,13,2
3,60,13,2
3,60,13,2
3,60,13,2
3,60,13,2
3,60,13,2
3,60,13,2
3,60,13,2
3,60,13,2
3,60,13,2
3,60,13,2
3,60,13,2
3,60,13,2
3,60,13,2
3,60,13,2
3,60,13,2
3,60,13,2
3,60,13,2
3,60,13,2
3,60,13,2
3,60,13,2
3,60,13,2
3,60,13,2
3,60,13,2
3,60,13,2
3,60,13,2
3,60,13,2
3,60,13,2
3,60,13,2
3,60,13,2
3,60,13,2
3,60,13,2
3,60,13,2
3,60,13,2
3,60,13,2
3,60,13,2
3,60,13,2
3,60,13,2
3,60,13,2
3,60,13,2
3,60,13,2
3,60,13,2
3,60,13,2
3,60,13,2
3,60,13,2
3,60,13,2
3,60,13,2
3,60,13,2
3,60,13,2
3,60,13,2
3,60,13,2
3,60,13,2
3,60,13,2
3,60,13,2
3,60,13,2
3,60,13,2
3,60,13,2
3,60,13,2
3,60,13,2
3,60,13,2
3,60,13,2
3,60,13,2
3,60,13,2
3,60,13,2
3,60,13,2
3,60,13,2
3,60,13,2
3,60,13,2
3,60,13,2
3,60,13,2
3,60,13,2
3,60,13,2
3,60,13,2
3,60,13,2
3,60,13,2
3,60,13,2
3,60,13,2
3,60,13,2
3,60,13,2
3,60,13,2
3,60,13,2
3,60,13,2
3,60,13,2
3,60,13,2
3,60,13,2
3,60,13,2
3,60,13,2
3,60,13,2
3,60,13,2
3,60,13,2
3,60,13,2
3,60,13,2
3,60,13,2
3,60,13,2
3,60,13,2
3,60,13,2
3,60,13,2
3,60,13,2
3,60,13,2
3,60,13,2
6,68,1302,2
7,8,1,2
8,3348,2418,2
1,24,1,3
1,24,1,3
1,24,1,3
1,24,1,3
1,24,1,3
1,24,1,3
1,24,1,3
1,24,1,3
1,24,1,3
1,24,1,3
1,24,1,3
1,24,1,3
1,24,1,3
1,24,1,3
1,24,1,3
1,24,1,3
1,24,1,3
1,24,1,3
1,24,1,3
1,24,1,3
1,24,1,3
1,24,1,3
1,24,1,3
1,24,1,3
1,24,1,3
1,24,1,3
1,24,1,3
1,24,1,3
1,24,1,3
1,24,1,3
1,24,1,3
1,24,1,3
1,24,1,3
1,24,1,3
1,24,1,3
1,24,1,3
1,24,1,3
1,24,1,3
1,24,1,3
1,24,1,3
1,24,1,3
1,24,1,3
1,24,1,3
1,24,1,3
1,24,1,3
1,24,1,3
1,24,1,3
1,24,1,3
1,24,1,3
1,24,1,3
5,16,4,3
2,16,2,3
2,16,2,3
2,16,2,3
2,16,2,3
2,16,2,3
2,16,2,3
2,16,2,3
2,16,2,3
2,16,2,3
2,16,2,3
2,16,2,3
2,16,2,3
2,16,2,3
2,16,2,3
2,16,2,3
2,16,2,3
2,16,2,3
2,16,2,3
2,16,2,3
2,16,2,3
2,16,2,3
2,16,2,3
2,16,2,3
2,16,2,3
2,16,2,3
2,16,2,3
2,16,2,3
2,16,2,3
2,16,2,3
2,16,2,3
2,16,2,3
2,16,2,3
2,16,2,3
2,16,2,3
2,16,2,3
2,16,2,3
2,16,2,3
2,16,2,3
2,16,2,3
2,16,2,3
2,16,2,3
2,16,2,3
2,16,2,3
2,16,2,3
2,16,2,3
2,16,2,3
2,16,2,3
2,16,2,3
2,16,2,3
2,16,2,3
4,428,253,3
3,60,13,3
3,60,13,3
3,60,13,3
3,60,13,3
3,60,13,3
3,60,13,3
3,60,13,3
3,60,13,3
3,60,13,3
3,60,13,3
3,60,13,3
3,60,13,3
3,60,13,3
3,60,13,3
3,60,13,3
3,60,13,3
3,60,13,3
3,60,13,3
3,60,13,3
3,60,13,3
3,60,13,3
3,60,13,3
3,60,13,3
3,60,13,3
3,60,13,3
3,60,13,3
3,60,13,3
3,60,13,3
3,60,13,3
3,60,13,3
3,60,13,3
3,60,13,3
3,60,13,3
3,60,13,3
3,60,13,3
3,60,13,3
3,60,13,3
3,60,13,3
3,60,13,3
3,60,13,3
3,60,13,3
3,60,13,3
3,60,13,3
3,60,13,3
3,60,13,3
3,60,13,3
3,60,13,3
3,60,13,3
3,60,13,3
3,60,13,3
6,68,652,3
7,8,1,3
8,1748,1218,3
1,24,1,4
1,24,1,4
1,24,1,4
1,24,1,4
1,24,1,4
1,24,1,4
1,24,1,4
1,24,1,4
1,24,1,4
1,24,1,4
1,24,1,4
1,24,1,4
1,24,1,4
1,24,1,4
1,24,1,4
1,24,1,4
1,24,1,4
1,24,1,4
1,24,1,4
1,24,1,4
1,24,1,4
1,24,1,4
1,24,1,4
1,24,1,4
1,24,1,4
1,24,1,4
1,24,1,4
1,24,1,4
1,24,1,4
1,24,1,4
5,16,4,4
2,16,2,4
2,16,2,4
2,16,2,4
2,16,2,4
2,16,2,4
2,16,2,4
2,16,2,4
2,16,2,4
2,16,2,4
2,16,2,4
2,16,2,4
2,16,2,4
2,16,2,4
2,16,2,4
2,16,2,4
2,16,2,4
2,16,2,4
2,16,2,4
2,16,2,4
2,16,2,4
2,16,2,4
2,16,2,4
2,16,2,4
2,16,2,4
2,16,2,4
2,16,2,4
2,16,2,4
2,16,2,4
2,16,2,4
2,16,2,4
4,268,153,4
3,60,13,4
3,60,13,4
3,60,13,4
3,60,13,4
3,60,13,4
3,60,13,4
3,60,13,4
3,60,13,4
3,60,13,4
3,60,13,4
3,60,13,4
3,60,13,4
3,60,13,4
3,60,13,4
3,60,13,4
3,60,13,4
3,60,13,4
3,60,13,4
3,60,13,4
3,60,13,4
3,60,13,4
3,60,13,4
3,60,13,4
3,60,13,4
3,60,13,4
3,60,13,4
3,60,13,4
3,60,13,4
3,60,13,4
3,60,13,4
6,68,392,4
7,8,1,4
8,1108,738,4
